dataset,model_a,model_b,dimension,user_id,effective_preference,ndcg_winner,coverage_winner,align_ndcg,align_coverage,is_conflict,local_text_distance_a,local_text_distance_b,local_text_distance_winner,align_local_text_distance,delta_local_text_distance_chosen_minus_other,local_category_count_a,local_category_count_b,local_category_count_winner,align_local_category_count,delta_local_category_count_chosen_minus_other,local_category_entropy_a,local_category_entropy_b,local_category_entropy_winner,align_local_category_entropy,delta_local_category_entropy_chosen_minus_other,description_length_a,description_length_b,description_length_winner,align_description_length,delta_description_length_chosen_minus_other,history_similarity_a,history_similarity_b,history_similarity_winner,align_history_similarity,delta_history_similarity_chosen_minus_other,average_popularity_a,average_popularity_b,average_popularity_winner,align_average_popularity,delta_average_popularity_chosen_minus_other
mind,gbaf,gradnorm_only,relevance,47453,gradnorm_only,gbaf,gradnorm_only,0,1,True,0.9745367259449346,0.994762399429281,gradnorm_only,1,0.02022567348434645,13.0,13.0,TIE,,0.0,3.5841837197791886,3.484183719779189,gbaf,0.0,-0.09999999999999964,33.9,37.1,gradnorm_only,1.0,3.200000000000003,0.003738734340251853,0.006218141395497912,gradnorm_only,1,0.0024794070552460593,7.515334289609039,6.617346974089219,gbaf,0,-0.8979873155198206
mind,gbaf,gradnorm_only,relevance,5306,gbaf,gbaf,gradnorm_only,1,0,True,0.9721280181174821,0.9727549018264132,gradnorm_only,0,-0.0006268837089311585,14.0,16.0,gradnorm_only,0.0,-2.0,3.6219280948873624,3.9219280948873627,gradnorm_only,0.0,-0.30000000000000027,36.9,32.5,gbaf,1.0,4.399999999999999,0.009679792790459087,0.007523486417135003,gbaf,1,0.0021563063733240836,7.563008846392681,7.504641527482599,gbaf,1,0.058367318910081956
mind,gbaf,pcgrad,balanced,28130,gbaf,gbaf,pcgrad,1,0,True,0.9727116739253565,0.8500406703749492,gbaf,1,0.12267100355040728,14.0,7.0,gbaf,1.0,7.0,3.6464393446710153,2.2567796494470396,gbaf,1.0,1.3896596952239757,64.5,41.3,gbaf,1.0,23.200000000000003,0.0396778781682438,0.09401632119186615,pcgrad,0,-0.05433844302362235,5.9689028779077455,2.6821265312539433,gbaf,1,3.2867763466538022
mind,gbaf,pcgrad,balanced,10550,gbaf,gbaf,pcgrad,1,0,True,0.8618425378309865,0.9515469425825012,pcgrad,0,-0.08970440475151464,3.0,11.0,pcgrad,0.0,-8.0,1.2532975784630431,3.2841837197791888,pcgrad,0.0,-2.0308861413161456,34.0,52.3,pcgrad,0.0,-18.299999999999997,0.06691047986434781,0.04957965409971178,gbaf,1,0.01733082576463603,3.461359917430483,1.4868260392534287,gbaf,1,1.9745338781770543
mind,gbaf,pcgrad,balanced,9150,gbaf,gbaf,pcgrad,1,0,True,0.992043269484387,0.9930796366326596,pcgrad,0,-0.001036367148272599,13.0,17.0,pcgrad,0.0,-4.0,3.5464393446710156,4.037401197654112,pcgrad,0.0,-0.49096185298309614,55.4,40.3,gbaf,1.0,15.100000000000001,0.007393796440968126,0.0025538304621527718,gbaf,1,0.004839965978815354,6.086890572350052,6.899887079372503,pcgrad,0,-0.8129965070224507
mind,gbaf,pcgrad,balanced,7340,gbaf,gbaf,pcgrad,1,0,True,0.993789642902437,0.9854341972470776,gbaf,1,0.008355445655359395,18.0,12.0,gbaf,1.0,6.0,4.1219280948873624,3.2158411726837524,gbaf,1.0,0.9060869222036101,48.6,29.8,gbaf,1.0,18.8,0.012664444644850916,0.0045605263556221945,gbaf,1,0.008103918289228722,6.204112846794979,5.423250598260897,gbaf,1,0.7808622485340821
mind,gbaf,pcgrad,balanced,23498,pcgrad,gbaf,pcgrad,0,1,True,0.9938485935896691,0.9768431936966503,gbaf,0,-0.017005399893018858,12.0,10.0,gbaf,0.0,-2.0,3.346439344671015,2.9709505944546684,gbaf,0.0,-0.37548875021634665,33.0,31.3,gbaf,0.0,-1.6999999999999993,0.008279996568393424,0.003797077686675228,gbaf,0,-0.004482918881718196,7.1430614622416995,6.455004429974255,gbaf,0,-0.6880570322674444
mind,gbaf,pcgrad,balanced,47365,gbaf,gbaf,pcgrad,1,0,True,0.9777419304346229,0.9700763087459677,gbaf,1,0.007665621688655144,16.0,13.0,gbaf,1.0,3.0,3.8841837197791893,3.546439344671015,gbaf,1.0,0.3377443751081741,35.1,34.4,gbaf,1.0,0.7000000000000028,0.020393104724245624,0.0021092102231674375,gbaf,1,0.018283894501078188,7.010645422097416,7.684109529491012,pcgrad,0,-0.6734641073935963
mind,gbaf,pcgrad,balanced,8882,pcgrad,gbaf,pcgrad,0,1,True,0.9666311640702135,0.9781742840359461,pcgrad,1,0.01154311996573254,13.0,13.0,TIE,,0.0,3.5464393446710156,3.5464393446710156,TIE,,0.0,32.1,34.5,pcgrad,1.0,2.3999999999999986,0.006062897027857175,0.029185219674958414,pcgrad,1,0.023122322647101238,7.386401232571956,4.657219116673261,gbaf,0,-2.729182115898695
mind,gbaf,pcgrad,diversity,7434,gbaf,gbaf,pcgrad,1,0,True,0.9777885930619098,0.991348095786477,pcgrad,0,-0.013559502724567185,10.0,9.0,gbaf,1.0,1.0,3.0464393446710156,2.6588718484453606,gbaf,1.0,0.387567496225655,47.9,47.2,gbaf,1.0,0.6999999999999957,0.007194107199088367,0.033131206081747376,pcgrad,0,-0.025937098882659007,5.901230765845925,5.84677627022263,gbaf,1,0.054454495623295074
mind,gbaf,pcgrad,diversity,40271,pcgrad,gbaf,pcgrad,0,1,True,0.9632091274637175,0.973669470120153,pcgrad,1,0.010460342656435584,14.0,15.0,pcgrad,1.0,1.0,3.6841837197791887,3.7841837197791888,pcgrad,1.0,0.10000000000000009,36.2,32.1,gbaf,0.0,-4.100000000000001,0.020552712708912495,0.010933084531965395,gbaf,0,-0.009619628176947101,7.519264570476166,6.943292613334215,gbaf,0,-0.5759719571419506
mind,gbaf,pcgrad,diversity,34889,gbaf,gbaf,pcgrad,1,0,True,0.9722588457438082,0.9702334017189407,gbaf,1,0.0020254440248674843,12.0,6.0,gbaf,1.0,6.0,3.4613201402110083,2.259799223400567,gbaf,1.0,1.2015209168104413,28.0,34.6,pcgrad,0.0,-6.600000000000001,0.011676649178635413,0.03063627191083581,pcgrad,0,-0.018959622732200396,7.293999677763149,4.325498467881256,gbaf,1,2.968501209881893
mind,gbaf,pcgrad,diversity,10550,pcgrad,gbaf,pcgrad,0,1,True,0.8618425378309865,0.9515469425825012,pcgrad,1,0.08970440475151464,3.0,11.0,pcgrad,1.0,8.0,1.2532975784630431,3.2841837197791888,pcgrad,1.0,2.0308861413161456,34.0,52.3,pcgrad,1.0,18.299999999999997,0.06691047986434781,0.04957965409971178,gbaf,0,-0.01733082576463603,3.461359917430483,1.4868260392534287,gbaf,0,-1.9745338781770543
mind,gbaf,pcgrad,diversity,1788,gbaf,gbaf,pcgrad,1,0,True,0.9718758815020566,0.9557713020151093,gbaf,1,0.016104579486947324,10.0,7.0,gbaf,1.0,3.0,3.1158340921632197,2.3220847276178658,gbaf,1.0,0.7937493645453539,46.8,43.1,gbaf,1.0,3.6999999999999957,0.02276866167949253,0.03459712153057838,pcgrad,0,-0.01182845985108585,6.850304873774647,5.722443798143475,gbaf,1,1.1278610756311718
mind,gbaf,pcgrad,diversity,9150,gbaf,gbaf,pcgrad,1,0,True,0.992043269484387,0.9930796366326596,pcgrad,0,-0.001036367148272599,13.0,17.0,pcgrad,0.0,-4.0,3.5464393446710156,4.037401197654112,pcgrad,0.0,-0.49096185298309614,55.4,40.3,gbaf,1.0,15.100000000000001,0.007393796440968126,0.0025538304621527718,gbaf,1,0.004839965978815354,6.086890572350052,6.899887079372503,pcgrad,0,-0.8129965070224507
mind,gbaf,pcgrad,diversity,1606,gbaf,gbaf,pcgrad,1,0,True,0.9960805794310033,0.9035298536852219,gbaf,1,0.09255072574578138,14.0,9.0,gbaf,1.0,5.0,3.5766176449086644,2.563865121950854,gbaf,1.0,1.0127525229578103,32.2,37.1,pcgrad,0.0,-4.899999999999999,0.004834897856663137,0.021557237704929275,pcgrad,0,-0.016722339848266137,7.471591449774619,3.6008240366710558,gbaf,1,3.8707674131035636
mind,gbaf,pcgrad,diversity,23498,gbaf,gbaf,pcgrad,1,0,True,0.9938485935896691,0.9768431936966503,gbaf,1,0.017005399893018858,12.0,10.0,gbaf,1.0,2.0,3.346439344671015,2.9709505944546684,gbaf,1.0,0.37548875021634665,33.0,31.3,gbaf,1.0,1.6999999999999993,0.008279996568393424,0.003797077686675228,gbaf,1,0.004482918881718196,7.1430614622416995,6.455004429974255,gbaf,1,0.6880570322674444
mind,gbaf,pcgrad,diversity,28272,gbaf,gbaf,pcgrad,1,0,True,0.9929665076372898,0.9714329137416643,gbaf,1,0.02153359389562548,8.0,8.0,TIE,,0.0,2.741446071165522,2.397334910352524,gbaf,1.0,0.3441111608129983,43.3,65.9,pcgrad,0.0,-22.60000000000001,0.009013881007324684,0.012277897564126394,pcgrad,0,-0.0032640165568017104,6.357701662802974,1.0818177003043308,gbaf,1,5.275883962498643
mind,gbaf,pcgrad,diversity,40745,pcgrad,gbaf,pcgrad,0,1,True,0.978475280362649,0.9390890512481083,gbaf,0,-0.039386229114540705,11.0,8.0,gbaf,0.0,-3.0,3.1464393446710157,2.5588718484453605,gbaf,0.0,-0.5875674962256552,41.2,46.0,pcgrad,1.0,4.799999999999997,0.04733155235164426,0.05292510544354515,pcgrad,1,0.005593553091900891,5.540634666655746,2.3627382696634247,gbaf,0,-3.1778963969923217
mind,gbaf,pcgrad,diversity,36746,pcgrad,gbaf,pcgrad,0,1,True,0.9973014863201101,0.9859092128718808,gbaf,0,-0.01139227344822924,16.0,12.0,gbaf,0.0,-4.0,3.884183719779189,3.321928094887362,gbaf,0.0,-0.5622556248918267,32.6,33.9,pcgrad,1.0,1.2999999999999972,0.007709977842173277,0.012006215577076224,pcgrad,1,0.004296237734902947,7.1876490460108045,6.427909344629673,gbaf,0,-0.7597397013811316
mind,gbaf,pcgrad,diversity,47365,gbaf,gbaf,pcgrad,1,0,True,0.9777419304346229,0.9700763087459677,gbaf,1,0.007665621688655144,16.0,13.0,gbaf,1.0,3.0,3.8841837197791893,3.546439344671015,gbaf,1.0,0.3377443751081741,35.1,34.4,gbaf,1.0,0.7000000000000028,0.020393104724245624,0.0021092102231674375,gbaf,1,0.018283894501078188,7.010645422097416,7.684109529491012,pcgrad,0,-0.6734641073935963
mind,gbaf,pcgrad,diversity,29524,gbaf,gbaf,pcgrad,1,0,True,0.9922057784156921,0.9373573742257919,gbaf,1,0.054848404189900224,12.0,8.0,gbaf,1.0,4.0,3.384183719779189,2.5219280948873624,gbaf,1.0,0.8622556248918265,38.5,31.7,gbaf,1.0,6.800000000000001,0.020625543721004114,0.0633112544085678,pcgrad,0,-0.04268571068756369,6.949428249536167,3.268704310370571,gbaf,1,3.680723939165596
mind,gbaf,pcgrad,diversity,661,gbaf,gbaf,pcgrad,1,0,True,0.9943320377570297,0.7627922476030387,gbaf,1,0.23153979015399107,11.0,7.0,gbaf,1.0,4.0,3.1841837197791887,2.2567796494470396,gbaf,1.0,0.9274040703321491,40.0,45.9,pcgrad,0.0,-5.899999999999999,0.035634211974792676,0.13807133410158864,pcgrad,0,-0.10243712212679597,6.867974226080524,2.8138163292123237,gbaf,1,4.054157896868201
mind,gbaf,pcgrad,novelty,29787,pcgrad,gbaf,pcgrad,0,1,True,0.9664476847134509,0.9706714040111857,pcgrad,1,0.004223719297734796,15.0,15.0,TIE,,0.0,3.6841837197791887,3.7841837197791888,pcgrad,1.0,0.10000000000000009,32.3,32.5,pcgrad,1.0,0.20000000000000284,0.020172067961857436,0.011067046696706396,gbaf,0,-0.00910502126515104,7.200983383889396,7.440829760091438,pcgrad,1,0.23984637620204197
mind,gbaf,pcgrad,novelty,11108,gbaf,gbaf,pcgrad,1,0,True,0.9711027090342087,0.9756142237389759,pcgrad,0,-0.004511514704767183,14.0,14.0,TIE,,0.0,3.6464393446710153,3.621928094887362,gbaf,1.0,0.024511249783653266,36.8,32.8,gbaf,1.0,4.0,0.020054928564618248,0.017483766967351773,gbaf,1,0.0025711615972664748,7.317217186281229,7.555999951444292,pcgrad,0,-0.23878276516306318
mind,gbaf,pcgrad,novelty,36267,pcgrad,gbaf,pcgrad,0,1,True,0.9855676121068258,0.9827769582561093,gbaf,0,-0.002790653850716418,11.0,12.0,pcgrad,1.0,1.0,3.321928094887362,3.3037016960573484,gbaf,0.0,-0.018226398830013757,41.9,40.5,gbaf,0.0,-1.3999999999999986,0.02579910746414593,0.02732164757387001,pcgrad,1,0.0015225401097240798,7.423961817510109,7.291020598748581,gbaf,0,-0.13294121876152776
mind,gbaf,pcgrad,novelty,34889,gbaf,gbaf,pcgrad,1,0,True,0.9722588457438082,0.9702334017189407,gbaf,1,0.0020254440248674843,12.0,6.0,gbaf,1.0,6.0,3.4613201402110083,2.259799223400567,gbaf,1.0,1.2015209168104413,28.0,34.6,pcgrad,0.0,-6.600000000000001,0.011676649178635413,0.03063627191083581,pcgrad,0,-0.018959622732200396,7.293999677763149,4.325498467881256,gbaf,1,2.968501209881893
mind,gbaf,pcgrad,novelty,10550,pcgrad,gbaf,pcgrad,0,1,True,0.8618425378309865,0.9515469425825012,pcgrad,1,0.08970440475151464,3.0,11.0,pcgrad,1.0,8.0,1.2532975784630431,3.2841837197791888,pcgrad,1.0,2.0308861413161456,34.0,52.3,pcgrad,1.0,18.299999999999997,0.06691047986434781,0.04957965409971178,gbaf,0,-0.01733082576463603,3.461359917430483,1.4868260392534287,gbaf,0,-1.9745338781770543
mind,gbaf,pcgrad,novelty,35948,pcgrad,gbaf,pcgrad,0,1,True,0.9768338753078989,0.9739054497636783,gbaf,0,-0.0029284255442205698,15.0,12.0,gbaf,0.0,-3.0,3.787143960698138,3.4464393446710155,gbaf,0.0,-0.3407046160271223,40.4,45.0,pcgrad,1.0,4.600000000000001,0.011634953982823203,0.01321897745535054,pcgrad,1,0.001584023472527337,7.450665667352278,7.417579096260814,gbaf,0,-0.033086571091463846
mind,gbaf,pcgrad,novelty,11583,gbaf,gbaf,pcgrad,1,0,True,0.9748091056758645,0.985312950388994,pcgrad,0,-0.010503844713129484,9.0,13.0,pcgrad,0.0,-4.0,2.6873230684749942,3.4414460711655215,pcgrad,0.0,-0.7541230026905272,28.0,37.1,pcgrad,0.0,-9.100000000000001,0.03667888508265566,0.0334435973867446,gbaf,1,0.0032352876959110613,4.6493771458224655,5.652980376671966,pcgrad,0,-1.0036032308495004
mind,gbaf,pcgrad,novelty,1788,gbaf,gbaf,pcgrad,1,0,True,0.9718758815020566,0.9557713020151093,gbaf,1,0.016104579486947324,10.0,7.0,gbaf,1.0,3.0,3.1158340921632197,2.3220847276178658,gbaf,1.0,0.7937493645453539,46.8,43.1,gbaf,1.0,3.6999999999999957,0.02276866167949253,0.03459712153057838,pcgrad,0,-0.01182845985108585,6.850304873774647,5.722443798143475,gbaf,1,1.1278610756311718
mind,gbaf,pcgrad,novelty,9150,gbaf,gbaf,pcgrad,1,0,True,0.992043269484387,0.9930796366326596,pcgrad,0,-0.001036367148272599,13.0,17.0,pcgrad,0.0,-4.0,3.5464393446710156,4.037401197654112,pcgrad,0.0,-0.49096185298309614,55.4,40.3,gbaf,1.0,15.100000000000001,0.007393796440968126,0.0025538304621527718,gbaf,1,0.004839965978815354,6.086890572350052,6.899887079372503,pcgrad,0,-0.8129965070224507
mind,gbaf,pcgrad,novelty,7340,gbaf,gbaf,pcgrad,1,0,True,0.993789642902437,0.9854341972470776,gbaf,1,0.008355445655359395,18.0,12.0,gbaf,1.0,6.0,4.1219280948873624,3.2158411726837524,gbaf,1.0,0.9060869222036101,48.6,29.8,gbaf,1.0,18.8,0.012664444644850916,0.0045605263556221945,gbaf,1,0.008103918289228722,6.204112846794979,5.423250598260897,gbaf,1,0.7808622485340821
mind,gbaf,pcgrad,novelty,25687,gbaf,gbaf,pcgrad,1,0,True,0.9875840735216143,0.9735633114180984,gbaf,1,0.014020762103515882,14.0,13.0,gbaf,1.0,1.0,3.6219280948873624,3.4841837197791885,gbaf,1.0,0.13774437510817394,38.9,37.6,gbaf,1.0,1.2999999999999972,0.015163456339505523,0.013127014689757986,gbaf,1,0.002036441649747537,7.362614948976841,7.49560720563218,pcgrad,0,-0.13299225665533942
mind,gbaf,pcgrad,novelty,1606,gbaf,gbaf,pcgrad,1,0,True,0.9960805794310033,0.9035298536852219,gbaf,1,0.09255072574578138,14.0,9.0,gbaf,1.0,5.0,3.5766176449086644,2.563865121950854,gbaf,1.0,1.0127525229578103,32.2,37.1,pcgrad,0.0,-4.899999999999999,0.004834897856663137,0.021557237704929275,pcgrad,0,-0.016722339848266137,7.471591449774619,3.6008240366710558,gbaf,1,3.8707674131035636
mind,gbaf,pcgrad,novelty,23498,gbaf,gbaf,pcgrad,1,0,True,0.9938485935896691,0.9768431936966503,gbaf,1,0.017005399893018858,12.0,10.0,gbaf,1.0,2.0,3.346439344671015,2.9709505944546684,gbaf,1.0,0.37548875021634665,33.0,31.3,gbaf,1.0,1.6999999999999993,0.008279996568393424,0.003797077686675228,gbaf,1,0.004482918881718196,7.1430614622416995,6.455004429974255,gbaf,1,0.6880570322674444
mind,gbaf,pcgrad,novelty,21367,pcgrad,gbaf,pcgrad,0,1,True,0.9939670405221874,0.9930793117221681,gbaf,0,-0.0008877288000193051,11.0,13.0,pcgrad,1.0,2.0,3.136379330350756,3.471354487013928,pcgrad,1.0,0.33497515666317224,40.1,33.7,gbaf,0.0,-6.399999999999999,0.01044422490445271,0.014478546271207584,pcgrad,1,0.004034321366754873,7.032112464877909,7.617763076853566,pcgrad,1,0.585650611975657
mind,gbaf,pcgrad,novelty,28272,gbaf,gbaf,pcgrad,1,0,True,0.9929665076372898,0.9714329137416643,gbaf,1,0.02153359389562548,8.0,8.0,TIE,,0.0,2.741446071165522,2.397334910352524,gbaf,1.0,0.3441111608129983,43.3,65.9,pcgrad,0.0,-22.60000000000001,0.009013881007324684,0.012277897564126394,pcgrad,0,-0.0032640165568017104,6.357701662802974,1.0818177003043308,gbaf,1,5.275883962498643
mind,gbaf,pcgrad,novelty,36746,pcgrad,gbaf,pcgrad,0,1,True,0.9973014863201101,0.9859092128718808,gbaf,0,-0.01139227344822924,16.0,12.0,gbaf,0.0,-4.0,3.884183719779189,3.321928094887362,gbaf,0.0,-0.5622556248918267,32.6,33.9,pcgrad,1.0,1.2999999999999972,0.007709977842173277,0.012006215577076224,pcgrad,1,0.004296237734902947,7.1876490460108045,6.427909344629673,gbaf,0,-0.7597397013811316
mind,gbaf,pcgrad,novelty,47365,gbaf,gbaf,pcgrad,1,0,True,0.9777419304346229,0.9700763087459677,gbaf,1,0.007665621688655144,16.0,13.0,gbaf,1.0,3.0,3.8841837197791893,3.546439344671015,gbaf,1.0,0.3377443751081741,35.1,34.4,gbaf,1.0,0.7000000000000028,0.020393104724245624,0.0021092102231674375,gbaf,1,0.018283894501078188,7.010645422097416,7.684109529491012,pcgrad,0,-0.6734641073935963
mind,gbaf,pcgrad,novelty,28263,pcgrad,gbaf,pcgrad,0,1,True,0.9814857320835517,0.9815795426190564,pcgrad,1,9.381053550472362e-05,10.0,14.0,pcgrad,1.0,4.0,3.065957320949175,3.6835423624332306,pcgrad,1.0,0.6175850414840558,42.1,39.4,gbaf,0.0,-2.700000000000003,0.024099809593965876,0.023743417876407453,gbaf,0,-0.00035639171755842344,4.888410967469563,4.730106854534845,gbaf,0,-0.1583041129347178
mind,gbaf,pcgrad,novelty,32336,gbaf,gbaf,pcgrad,1,0,True,0.9726372629307586,0.9745943064006449,pcgrad,0,-0.0019570434698863437,14.0,14.0,TIE,,0.0,3.6219280948873624,3.6464393446710153,pcgrad,0.0,-0.024511249783652822,41.7,36.7,gbaf,1.0,5.0,0.0064785702471774325,0.006514660702481091,pcgrad,0,-3.60904553036584e-05,7.475917117771671,7.497099028425902,pcgrad,0,-0.021181910654231473
mind,gbaf,pcgrad,novelty,47760,gbaf,gbaf,pcgrad,1,0,True,0.9904038079480785,0.9905284896403457,pcgrad,0,-0.00012468169226720338,14.0,12.0,gbaf,1.0,2.0,3.621928094887362,3.3037016960573484,gbaf,1.0,0.3182263988300136,41.3,32.4,gbaf,1.0,8.899999999999999,0.007079987876806207,0.022306361196930503,pcgrad,0,-0.015226373320124297,7.307091718322376,7.515169755322722,pcgrad,0,-0.20807803700034633
mind,gbaf,pcgrad,novelty,16461,gbaf,gbaf,pcgrad,1,0,True,0.9891127589566839,0.9692606207864743,gbaf,1,0.019852138170209588,13.0,11.0,gbaf,1.0,2.0,3.621928094887362,3.308694969562842,gbaf,1.0,0.31323312532451997,33.1,36.1,pcgrad,0.0,-3.0,0.015485087092129542,0.02371707388241824,pcgrad,0,-0.0082319867902887,6.325752757130234,5.677104124900392,gbaf,1,0.6486486322298415
mind,gbaf,pcgrad,novelty,13130,gbaf,gbaf,pcgrad,1,0,True,0.9652221520947307,0.984467752920485,pcgrad,0,-0.019245600825754328,7.0,10.0,pcgrad,0.0,-3.0,2.6219280948873624,3.1709505944546685,pcgrad,0.0,-0.5490224995673061,42.3,35.8,gbaf,1.0,6.5,0.021970489812100508,0.024370685987184445,pcgrad,0,-0.002400196175083937,5.762633422562455,7.034273888270414,pcgrad,0,-1.271640465707959
mind,gbaf,pcgrad,novelty,661,gbaf,gbaf,pcgrad,1,0,True,0.9943320377570297,0.7627922476030387,gbaf,1,0.23153979015399107,11.0,7.0,gbaf,1.0,4.0,3.1841837197791887,2.2567796494470396,gbaf,1.0,0.9274040703321491,40.0,45.9,pcgrad,0.0,-5.899999999999999,0.035634211974792676,0.13807133410158864,pcgrad,0,-0.10243712212679597,6.867974226080524,2.8138163292123237,gbaf,1,4.054157896868201
mind,gbaf,pcgrad,novelty,45371,gbaf,gbaf,pcgrad,1,0,True,0.9920416176946242,0.971207272349636,gbaf,1,0.02083434534498818,13.0,10.0,gbaf,1.0,3.0,3.5766176449086653,3.181366328891459,gbaf,1.0,0.3952513160172062,38.4,31.9,gbaf,1.0,6.5,0.0037100218210088464,0.005796389274548652,pcgrad,0,-0.0020863674535398055,6.970720177049972,7.249880093430415,pcgrad,0,-0.2791599163804426
mind,gbaf,pcgrad,relevance,34804,gbaf,gbaf,pcgrad,1,0,True,0.9929226730055868,0.9722707463998721,gbaf,1,0.020651926605714688,13.0,14.0,pcgrad,0.0,-1.0,3.441446071165522,3.6841837197791887,pcgrad,0.0,-0.24273764861366676,38.7,33.1,gbaf,1.0,5.600000000000001,0.0088412017082283,0.002484865782480263,gbaf,1,0.0063563359257480375,6.299997072130985,7.403532759285666,pcgrad,0,-1.1035356871546806
mind,gbaf,pcgrad,relevance,11108,gbaf,gbaf,pcgrad,1,0,True,0.9711027090342087,0.9756142237389759,pcgrad,0,-0.004511514704767183,14.0,14.0,TIE,,0.0,3.6464393446710153,3.621928094887362,gbaf,1.0,0.024511249783653266,36.8,32.8,gbaf,1.0,4.0,0.020054928564618248,0.017483766967351773,gbaf,1,0.0025711615972664748,7.317217186281229,7.555999951444292,pcgrad,0,-0.23878276516306318
mind,gbaf,pcgrad,relevance,10550,gbaf,gbaf,pcgrad,1,0,True,0.8618425378309865,0.9515469425825012,pcgrad,0,-0.08970440475151464,3.0,11.0,pcgrad,0.0,-8.0,1.2532975784630431,3.2841837197791888,pcgrad,0.0,-2.0308861413161456,34.0,52.3,pcgrad,0.0,-18.299999999999997,0.06691047986434781,0.04957965409971178,gbaf,1,0.01733082576463603,3.461359917430483,1.4868260392534287,gbaf,1,1.9745338781770543
mind,gbaf,pcgrad,relevance,9150,gbaf,gbaf,pcgrad,1,0,True,0.992043269484387,0.9930796366326596,pcgrad,0,-0.001036367148272599,13.0,17.0,pcgrad,0.0,-4.0,3.5464393446710156,4.037401197654112,pcgrad,0.0,-0.49096185298309614,55.4,40.3,gbaf,1.0,15.100000000000001,0.007393796440968126,0.0025538304621527718,gbaf,1,0.004839965978815354,6.086890572350052,6.899887079372503,pcgrad,0,-0.8129965070224507
mind,gbaf,pcgrad,relevance,13700,pcgrad,gbaf,pcgrad,0,1,True,0.9754984971400712,0.9816389087522736,pcgrad,1,0.006140411612202357,15.0,13.0,gbaf,0.0,-2.0,3.721928094887362,3.5766176449086653,gbaf,0.0,-0.1453104499786968,33.3,29.6,gbaf,0.0,-3.6999999999999957,0.02257647547273216,0.01187710608416118,gbaf,0,-0.010699369388570981,6.9055763126299325,5.384717705767551,gbaf,0,-1.5208586068623813
mind,gbaf,pcgrad,relevance,1606,pcgrad,gbaf,pcgrad,0,1,True,0.9960805794310033,0.9035298536852219,gbaf,0,-0.09255072574578138,14.0,9.0,gbaf,0.0,-5.0,3.5766176449086644,2.563865121950854,gbaf,0.0,-1.0127525229578103,32.2,37.1,pcgrad,1.0,4.899999999999999,0.004834897856663137,0.021557237704929275,pcgrad,1,0.016722339848266137,7.471591449774619,3.6008240366710558,gbaf,0,-3.8707674131035636
mind,gbaf,pcgrad,relevance,21367,pcgrad,gbaf,pcgrad,0,1,True,0.9939670405221874,0.9930793117221681,gbaf,0,-0.0008877288000193051,11.0,13.0,pcgrad,1.0,2.0,3.136379330350756,3.471354487013928,pcgrad,1.0,0.33497515666317224,40.1,33.7,gbaf,0.0,-6.399999999999999,0.01044422490445271,0.014478546271207584,pcgrad,1,0.004034321366754873,7.032112464877909,7.617763076853566,pcgrad,1,0.585650611975657
mind,gbaf,pcgrad,relevance,28272,pcgrad,gbaf,pcgrad,0,1,True,0.9929665076372898,0.9714329137416643,gbaf,0,-0.02153359389562548,8.0,8.0,TIE,,0.0,2.741446071165522,2.397334910352524,gbaf,0.0,-0.3441111608129983,43.3,65.9,pcgrad,1.0,22.60000000000001,0.009013881007324684,0.012277897564126394,pcgrad,1,0.0032640165568017104,6.357701662802974,1.0818177003043308,gbaf,0,-5.275883962498643
mind,gbaf,pcgrad,relevance,36746,pcgrad,gbaf,pcgrad,0,1,True,0.9973014863201101,0.9859092128718808,gbaf,0,-0.01139227344822924,16.0,12.0,gbaf,0.0,-4.0,3.884183719779189,3.321928094887362,gbaf,0.0,-0.5622556248918267,32.6,33.9,pcgrad,1.0,1.2999999999999972,0.007709977842173277,0.012006215577076224,pcgrad,1,0.004296237734902947,7.1876490460108045,6.427909344629673,gbaf,0,-0.7597397013811316
